timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2025/12/18 22:09:23.894, NVIDIA GeForce RTX 3080, 63 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:24.894, NVIDIA GeForce RTX 3080, 59 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:25.894, NVIDIA GeForce RTX 3080, 65 %, 37 %, 9830 MiB, 10240 MiB
2025/12/18 22:09:26.895, NVIDIA GeForce RTX 3080, 62 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:27.895, NVIDIA GeForce RTX 3080, 66 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:28.895, NVIDIA GeForce RTX 3080, 58 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:29.895, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:30.896, NVIDIA GeForce RTX 3080, 70 %, 35 %, 9797 MiB, 10240 MiB
2025/12/18 22:09:31.896, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:32.897, NVIDIA GeForce RTX 3080, 68 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:33.897, NVIDIA GeForce RTX 3080, 66 %, 28 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:34.898, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:35.898, NVIDIA GeForce RTX 3080, 54 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:36.900, NVIDIA GeForce RTX 3080, 66 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:37.901, NVIDIA GeForce RTX 3080, 67 %, 41 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:38.902, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9830 MiB, 10240 MiB
2025/12/18 22:09:39.902, NVIDIA GeForce RTX 3080, 34 %, 15 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:40.903, NVIDIA GeForce RTX 3080, 62 %, 32 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:41.904, NVIDIA GeForce RTX 3080, 66 %, 50 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:42.905, NVIDIA GeForce RTX 3080, 52 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:43.906, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:44.906, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:45.906, NVIDIA GeForce RTX 3080, 41 %, 21 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:46.908, NVIDIA GeForce RTX 3080, 56 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:47.908, NVIDIA GeForce RTX 3080, 52 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:48.909, NVIDIA GeForce RTX 3080, 61 %, 39 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:49.910, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:50.911, NVIDIA GeForce RTX 3080, 51 %, 23 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:51.913, NVIDIA GeForce RTX 3080, 39 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:52.913, NVIDIA GeForce RTX 3080, 65 %, 39 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:53.913, NVIDIA GeForce RTX 3080, 44 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:54.914, NVIDIA GeForce RTX 3080, 64 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:55.914, NVIDIA GeForce RTX 3080, 55 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:56.914, NVIDIA GeForce RTX 3080, 53 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:57.914, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:58.915, NVIDIA GeForce RTX 3080, 70 %, 52 %, 9829 MiB, 10240 MiB
2025/12/18 22:09:59.915, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:00.916, NVIDIA GeForce RTX 3080, 52 %, 24 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:01.916, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:02.916, NVIDIA GeForce RTX 3080, 49 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:03.916, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:04.917, NVIDIA GeForce RTX 3080, 53 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:05.917, NVIDIA GeForce RTX 3080, 58 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:06.918, NVIDIA GeForce RTX 3080, 48 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:07.919, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:08.919, NVIDIA GeForce RTX 3080, 62 %, 43 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:09.920, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:10.920, NVIDIA GeForce RTX 3080, 64 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:11.921, NVIDIA GeForce RTX 3080, 76 %, 61 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:12.923, NVIDIA GeForce RTX 3080, 53 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:13.923, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9797 MiB, 10240 MiB
2025/12/18 22:10:14.923, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:15.923, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:16.923, NVIDIA GeForce RTX 3080, 57 %, 32 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:17.924, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:18.924, NVIDIA GeForce RTX 3080, 63 %, 36 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:19.926, NVIDIA GeForce RTX 3080, 49 %, 15 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:20.926, NVIDIA GeForce RTX 3080, 65 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:21.926, NVIDIA GeForce RTX 3080, 45 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:22.927, NVIDIA GeForce RTX 3080, 54 %, 24 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:23.928, NVIDIA GeForce RTX 3080, 63 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:24.929, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:25.930, NVIDIA GeForce RTX 3080, 60 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:26.930, NVIDIA GeForce RTX 3080, 46 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:27.931, NVIDIA GeForce RTX 3080, 41 %, 14 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:28.931, NVIDIA GeForce RTX 3080, 54 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:29.931, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:30.931, NVIDIA GeForce RTX 3080, 72 %, 56 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:31.931, NVIDIA GeForce RTX 3080, 43 %, 20 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:32.934, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:33.934, NVIDIA GeForce RTX 3080, 60 %, 43 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:34.934, NVIDIA GeForce RTX 3080, 58 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:35.935, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:36.935, NVIDIA GeForce RTX 3080, 69 %, 53 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:37.935, NVIDIA GeForce RTX 3080, 47 %, 23 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:38.937, NVIDIA GeForce RTX 3080, 32 %, 10 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:39.937, NVIDIA GeForce RTX 3080, 69 %, 52 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:40.937, NVIDIA GeForce RTX 3080, 57 %, 33 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:41.938, NVIDIA GeForce RTX 3080, 34 %, 11 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:42.938, NVIDIA GeForce RTX 3080, 60 %, 39 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:43.938, NVIDIA GeForce RTX 3080, 45 %, 24 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:44.939, NVIDIA GeForce RTX 3080, 49 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:45.939, NVIDIA GeForce RTX 3080, 55 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:46.940, NVIDIA GeForce RTX 3080, 37 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:47.941, NVIDIA GeForce RTX 3080, 60 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:48.942, NVIDIA GeForce RTX 3080, 57 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:49.942, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:50.942, NVIDIA GeForce RTX 3080, 71 %, 55 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:51.942, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:52.947, NVIDIA GeForce RTX 3080, 73 %, 58 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:53.947, NVIDIA GeForce RTX 3080, 53 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:54.948, NVIDIA GeForce RTX 3080, 71 %, 55 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:55.948, NVIDIA GeForce RTX 3080, 66 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:56.949, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:57.950, NVIDIA GeForce RTX 3080, 53 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:58.950, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:10:59.950, NVIDIA GeForce RTX 3080, 58 %, 39 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:00.950, NVIDIA GeForce RTX 3080, 56 %, 26 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:01.951, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:02.951, NVIDIA GeForce RTX 3080, 68 %, 41 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:03.951, NVIDIA GeForce RTX 3080, 69 %, 46 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:04.951, NVIDIA GeForce RTX 3080, 65 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:05.952, NVIDIA GeForce RTX 3080, 32 %, 7 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:06.954, NVIDIA GeForce RTX 3080, 59 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:07.954, NVIDIA GeForce RTX 3080, 60 %, 33 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:08.954, NVIDIA GeForce RTX 3080, 37 %, 15 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:09.954, NVIDIA GeForce RTX 3080, 55 %, 36 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:10.954, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:11.955, NVIDIA GeForce RTX 3080, 67 %, 53 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:12.955, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:13.955, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:14.955, NVIDIA GeForce RTX 3080, 54 %, 19 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:15.955, NVIDIA GeForce RTX 3080, 59 %, 35 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:16.957, NVIDIA GeForce RTX 3080, 44 %, 13 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:17.957, NVIDIA GeForce RTX 3080, 66 %, 36 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:18.959, NVIDIA GeForce RTX 3080, 62 %, 42 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:19.960, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:20.961, NVIDIA GeForce RTX 3080, 39 %, 17 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:21.961, NVIDIA GeForce RTX 3080, 34 %, 11 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:22.961, NVIDIA GeForce RTX 3080, 65 %, 37 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:23.961, NVIDIA GeForce RTX 3080, 73 %, 57 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:24.962, NVIDIA GeForce RTX 3080, 59 %, 21 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:25.962, NVIDIA GeForce RTX 3080, 58 %, 26 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:26.962, NVIDIA GeForce RTX 3080, 58 %, 26 %, 9828 MiB, 10240 MiB
2025/12/18 22:11:27.964, NVIDIA GeForce RTX 3080, 71 %, 51 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:28.964, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:29.965, NVIDIA GeForce RTX 3080, 70 %, 42 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:30.965, NVIDIA GeForce RTX 3080, 43 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:31.967, NVIDIA GeForce RTX 3080, 61 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:32.967, NVIDIA GeForce RTX 3080, 61 %, 33 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:33.967, NVIDIA GeForce RTX 3080, 61 %, 31 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:34.968, NVIDIA GeForce RTX 3080, 58 %, 33 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:35.968, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:36.969, NVIDIA GeForce RTX 3080, 67 %, 39 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:37.969, NVIDIA GeForce RTX 3080, 49 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:38.969, NVIDIA GeForce RTX 3080, 66 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:39.969, NVIDIA GeForce RTX 3080, 76 %, 58 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:40.969, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:41.971, NVIDIA GeForce RTX 3080, 55 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:42.972, NVIDIA GeForce RTX 3080, 63 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:43.973, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:44.973, NVIDIA GeForce RTX 3080, 66 %, 36 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:45.974, NVIDIA GeForce RTX 3080, 56 %, 23 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:46.974, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9797 MiB, 10240 MiB
2025/12/18 22:11:47.975, NVIDIA GeForce RTX 3080, 67 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:48.975, NVIDIA GeForce RTX 3080, 69 %, 38 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:49.975, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9830 MiB, 10240 MiB
2025/12/18 22:11:50.975, NVIDIA GeForce RTX 3080, 52 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:51.975, NVIDIA GeForce RTX 3080, 75 %, 55 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:52.977, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:53.977, NVIDIA GeForce RTX 3080, 63 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:54.977, NVIDIA GeForce RTX 3080, 65 %, 45 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:55.978, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:56.978, NVIDIA GeForce RTX 3080, 61 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:57.978, NVIDIA GeForce RTX 3080, 51 %, 24 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:58.978, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:11:59.979, NVIDIA GeForce RTX 3080, 58 %, 33 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:00.979, NVIDIA GeForce RTX 3080, 49 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:01.979, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:02.980, NVIDIA GeForce RTX 3080, 75 %, 55 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:03.980, NVIDIA GeForce RTX 3080, 53 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:04.981, NVIDIA GeForce RTX 3080, 69 %, 44 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:05.981, NVIDIA GeForce RTX 3080, 47 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:06.982, NVIDIA GeForce RTX 3080, 59 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:07.982, NVIDIA GeForce RTX 3080, 68 %, 49 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:08.983, NVIDIA GeForce RTX 3080, 41 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:09.983, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:10.985, NVIDIA GeForce RTX 3080, 43 %, 15 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:11.985, NVIDIA GeForce RTX 3080, 45 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:12.985, NVIDIA GeForce RTX 3080, 53 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:13.985, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:14.986, NVIDIA GeForce RTX 3080, 54 %, 23 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:15.986, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:16.987, NVIDIA GeForce RTX 3080, 62 %, 43 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:17.988, NVIDIA GeForce RTX 3080, 55 %, 28 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:18.988, NVIDIA GeForce RTX 3080, 60 %, 43 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:19.991, NVIDIA GeForce RTX 3080, 55 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:20.991, NVIDIA GeForce RTX 3080, 46 %, 16 %, 9797 MiB, 10240 MiB
2025/12/18 22:12:21.991, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:22.992, NVIDIA GeForce RTX 3080, 39 %, 20 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:23.993, NVIDIA GeForce RTX 3080, 41 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:24.993, NVIDIA GeForce RTX 3080, 42 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:25.993, NVIDIA GeForce RTX 3080, 32 %, 12 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:26.995, NVIDIA GeForce RTX 3080, 32 %, 10 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:27.996, NVIDIA GeForce RTX 3080, 64 %, 47 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:28.997, NVIDIA GeForce RTX 3080, 38 %, 13 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:29.997, NVIDIA GeForce RTX 3080, 51 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:30.999, NVIDIA GeForce RTX 3080, 55 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:31.999, NVIDIA GeForce RTX 3080, 38 %, 14 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:33.000, NVIDIA GeForce RTX 3080, 62 %, 46 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:34.000, NVIDIA GeForce RTX 3080, 58 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:35.000, NVIDIA GeForce RTX 3080, 36 %, 11 %, 9797 MiB, 10240 MiB
2025/12/18 22:12:36.000, NVIDIA GeForce RTX 3080, 49 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:37.003, NVIDIA GeForce RTX 3080, 57 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:38.003, NVIDIA GeForce RTX 3080, 39 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:39.004, NVIDIA GeForce RTX 3080, 65 %, 46 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:40.005, NVIDIA GeForce RTX 3080, 38 %, 13 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:41.006, NVIDIA GeForce RTX 3080, 56 %, 28 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:42.008, NVIDIA GeForce RTX 3080, 61 %, 40 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:43.008, NVIDIA GeForce RTX 3080, 58 %, 25 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:44.009, NVIDIA GeForce RTX 3080, 63 %, 44 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:45.009, NVIDIA GeForce RTX 3080, 51 %, 28 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:46.010, NVIDIA GeForce RTX 3080, 75 %, 60 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:47.011, NVIDIA GeForce RTX 3080, 50 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:48.013, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:49.013, NVIDIA GeForce RTX 3080, 63 %, 33 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:50.014, NVIDIA GeForce RTX 3080, 50 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:51.015, NVIDIA GeForce RTX 3080, 67 %, 41 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:52.015, NVIDIA GeForce RTX 3080, 47 %, 21 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:53.015, NVIDIA GeForce RTX 3080, 61 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:54.016, NVIDIA GeForce RTX 3080, 64 %, 41 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:55.016, NVIDIA GeForce RTX 3080, 60 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:56.018, NVIDIA GeForce RTX 3080, 65 %, 42 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:57.019, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:58.019, NVIDIA GeForce RTX 3080, 39 %, 21 %, 9829 MiB, 10240 MiB
2025/12/18 22:12:59.020, NVIDIA GeForce RTX 3080, 51 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:00.020, NVIDIA GeForce RTX 3080, 64 %, 38 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:01.020, NVIDIA GeForce RTX 3080, 63 %, 41 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:02.021, NVIDIA GeForce RTX 3080, 53 %, 31 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:03.022, NVIDIA GeForce RTX 3080, 33 %, 11 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:04.022, NVIDIA GeForce RTX 3080, 50 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:05.022, NVIDIA GeForce RTX 3080, 42 %, 21 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:06.023, NVIDIA GeForce RTX 3080, 41 %, 13 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:07.023, NVIDIA GeForce RTX 3080, 41 %, 19 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:08.023, NVIDIA GeForce RTX 3080, 49 %, 27 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:09.025, NVIDIA GeForce RTX 3080, 40 %, 14 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:10.026, NVIDIA GeForce RTX 3080, 34 %, 15 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:11.028, NVIDIA GeForce RTX 3080, 54 %, 28 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:12.028, NVIDIA GeForce RTX 3080, 51 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:13.029, NVIDIA GeForce RTX 3080, 56 %, 34 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:14.029, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:15.029, NVIDIA GeForce RTX 3080, 42 %, 22 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:16.030, NVIDIA GeForce RTX 3080, 40 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:17.030, NVIDIA GeForce RTX 3080, 53 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:18.032, NVIDIA GeForce RTX 3080, 45 %, 15 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:19.032, NVIDIA GeForce RTX 3080, 58 %, 35 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:20.033, NVIDIA GeForce RTX 3080, 43 %, 16 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:21.033, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:22.033, NVIDIA GeForce RTX 3080, 52 %, 24 %, 9829 MiB, 10240 MiB
2025/12/18 22:13:23.035, NVIDIA GeForce RTX 3080, 50 %, 16 %, 9829 MiB, 10240 MiB
